accuracy;accuracy_balanced;alpha;brier_score;dataset;est_alpha;estimator;log_loss;mean_poster;n_mix;n_pos;precision;random_state;real_alpha;recall;roc
0,9449799999999999;0,57176;0,95;0,043989999999999994;bank;0,95;em_en_poster;0,26905;0,9475100000000001;42023;1000;0,95696;5;0,95;0,98645;0,8883700000000001
;;0,95;;bank;0,86777;tice+ntc;;;42023;1000;;5;0,95;;
0,95;0,5;0,95;0,04845;bank;0,95;nnre_sigmoid;0,23639000000000002;0,995;42023;1000;0,95;5;0,95;1,0;0,81918
0,9496;0,5029399999999999;0,95;0,04173;bank;0,95;nnre_brier;0,15825;0,94291;42023;1000;0,9502799999999999;5;0,95;0,9992200000000001;0,84596
0,9075;0,72563;0,95;0,056029999999999996;bank;0,8843799999999999;dedpul;0,22981999999999997;0,88439;42023;1000;0,9736799999999999;6;0,95;0,92771;0,88655
0,86534;0,7891199999999999;0,95;0,11127000000000001;bank;0,8105;dedpul_GMM;2,52033;0,8105100000000001;42023;1000;0,98251;6;0,95;0,8738;0,88328
0,90696;0,7258;0,95;0,05725;bank;0,8810600000000001;dedpul_hist;0,22309;0,88107;42023;1000;0,97372;6;0,95;0,9270799999999999;0,8858600000000001
0,91212;0,71431;0,95;0,05416;bank;0,88856;dedpul_no_heur;0,22211999999999998;0,8885700000000001;42023;1000;0,97231;6;0,95;0,9341;0,88661
0,8691399999999999;0,78661;0,95;0,11195999999999999;bank;0,7905;baseline_dedpul;1,43951;0,80394;42023;1000;0,98205;6;0,95;0,87831;0,8856799999999999
0,81267;0,81393;0,95;0,16441;bank;0,56504;e1_en;3,5512300000000003;0,72478;42023;1000;0,98818;6;0,95;0,81253;0,8796200000000001
0,8966799999999999;0,74902;0,95;0,0842;bank;0,81048;e3_en;1,2162899999999999;0,8371799999999999;42023;1000;0,97664;6;0,95;0,9130799999999999;0,8861
0,94027;0,60783;0,95;0,04685;bank;0,92063;em_en;0,28452;0,92064;42023;1000;0,9606;6;0,95;0,97721;0,88674
0,94984;0,50127;0,95;0,040369999999999996;bank;0,9502;dedpul_poster;0,14629;0,95001;42023;1000;0,9501200000000001;6;0,95;0,9996700000000001;0,88655
0,94984;0,50127;0,95;0,04052;bank;0,9530799999999999;dedpul_GMM_poster;0,14962999999999999;0,95;42023;1000;0,9501200000000001;6;0,95;0,9996700000000001;0,88638
0,94955;0,5063;0,95;0,0404;bank;0,9502200000000001;dedpul_hist_poster;0,14381;0,95;42023;1000;0,9506;6;0,95;0,9988;0,8858600000000001
0,94984;0,50127;0,95;0,040369999999999996;bank;0,95015;dedpul_no_heur_poster;0,14625;0,95;42023;1000;0,9501200000000001;6;0,95;0,9996700000000001;0,88661
0,94984;0,50127;0,95;0,040369999999999996;bank;0,9502;baseline_dedpul_poster;0,14629;0,95001;42023;1000;0,9501200000000001;6;0,95;0,9996700000000001;0,88655
0,9472700000000001;0,54365;0,95;0,04187;bank;0,95;e1_en_poster;0,17878;0,9488200000000001;42023;1000;0,9542;6;0,95;0,99211;0,8867299999999999
0,9472700000000001;0,54365;0,95;0,04187;bank;0,95;e3_en_poster;0,17878;0,9488200000000001;42023;1000;0,9542;6;0,95;0,99211;0,8867299999999999
0,9472700000000001;0,54365;0,95;0,04187;bank;0,95;em_en_poster;0,17878;0,9488200000000001;42023;1000;0,9542;6;0,95;0,99211;0,8867299999999999
;;0,95;;bank;0,89897;tice+ntc;;;42023;1000;;6;0,95;;
0,95;0,5;0,95;0,04816;bank;0,95;nnre_sigmoid;0,23085;0,9942700000000001;42023;1000;0,95;6;0,95;1,0;0,8206200000000001
0,9497899999999999;0,50417;0,95;0,041530000000000004;bank;0,95;nnre_brier;0,15698;0,9373100000000001;42023;1000;0,9504;6;0,95;0,9993;0,8507100000000001
0,9215200000000001;0,6895;0,95;0,0659;bank;0,8758799999999999;dedpul;0,73398;0,87589;42023;1000;0,96939;7;0,95;0,9473;0,87895
0,86772;0,77752;0,95;0,08332;bank;0,8474;dedpul_GMM;1,31155;0,84741;42023;1000;0,9810200000000001;7;0,95;0,87774;0,8782399999999999
0,91376;0,70819;0,95;0,07128999999999999;bank;0,86624;dedpul_hist;0,9166700000000001;0,86625;42023;1000;0,9716;7;0,95;0,9366;0,87736
0,92138;0,68965;0,95;0,06597;bank;0,87571;dedpul_no_heur;0,7349899999999999;0,87572;42023;1000;0,96941;7;0,95;0,9471200000000001;0,8789399999999999
0,91041;0,71454;0,95;0,08527;bank;0,82937;baseline_dedpul;1,33208;0,8419200000000001;42023;1000;0,9723799999999999;7;0,95;0,93217;0,8785
0,8295;0,79979;0,95;0,15003;bank;0,637;e1_en;3,2810699999999997;0,75195;42023;1000;0,9854799999999999;7;0,95;0,8328;0,87224
0,90953;0,71746;0,95;0,07592;bank;0,8646;e3_en;1,15426;0,86306;42023;1000;0,9727299999999999;7;0,95;0,9308700000000001;0,8786
0,90727;0,721;0,95;0,07772000000000001;bank;0,8597;em_en;1,2001;0,8597100000000001;42023;1000;0,9731799999999999;7;0,95;0,92796;0,87854
0,94936;0,5053;0,95;0,04075;bank;0,95099;dedpul_poster;0,14662;0,95;42023;1000;0,9505100000000001;7;0,95;0,9987;0,8790100000000001
0,9494100000000001;0,5042;0,95;0,04079;bank;0,95378;dedpul_GMM_poster;0,14695999999999998;0,95;42023;1000;0,9504;7;0,95;0,99887;0,87865
0,95;0,5;0,95;0,04067;bank;0,95157;dedpul_hist_poster;0,14683;0,95;42023;1000;0,95;7;0,95;1,0;0,87736
0,94936;0,5053;0,95;0,04075;bank;0,951;dedpul_no_heur_poster;0,14662;0,95;42023;1000;0,9505100000000001;7;0,95;0,9987;0,879
0,94936;0,5053;0,95;0,04075;bank;0,95099;baseline_dedpul_poster;0,14662;0,95;42023;1000;0,9505100000000001;7;0,95;0,9987;0,8790100000000001
0,94175;0,59283;0,95;0,047080000000000004;bank;0,95;e1_en_poster;0,36215;0,93632;42023;1000;0,9590799999999999;7;0,95;0,98051;0,8789899999999999
0,94175;0,59283;0,95;0,047080000000000004;bank;0,95;e3_en_poster;0,36215;0,93632;42023;1000;0,9590799999999999;7;0,95;0,98051;0,8789899999999999
0,94175;0,59283;0,95;0,047080000000000004;bank;0,95;em_en_poster;0,36215;0,93632;42023;1000;0,9590799999999999;7;0,95;0,98051;0,8789899999999999
;;0,95;;bank;0,85906;tice+ntc;;;42023;1000;;7;0,95;;
0,95;0,5;0,95;0,04803;bank;0,95;nnre_sigmoid;0,23139;0,99359;42023;1000;0,95;7;0,95;1,0;0,80911
0,9496;0,50542;0,95;0,041960000000000004;bank;0,95;nnre_brier;0,15969;0,94252;42023;1000;0,95052;7;0,95;0,99895;0,84049
0,93358;0,66767;0,95;0,05114;bank;0,8976799999999999;dedpul;0,239;0,89769;42023;1000;0,96683;8;0,95;0,9631299999999999;0,8929299999999999
0,90917;0,7508600000000001;0,95;0,0701;bank;0,86293;dedpul_GMM;0,887;0,8629399999999999;42023;1000;0,9764299999999999;8;0,95;0,92676;0,89256
0,91469;0,73393;0,95;0,06433;bank;0,87129;dedpul_hist;0,34478000000000003;0,8713;42023;1000;0,97439;8;0,95;0,9347700000000001;0,8914
0,9335600000000001;0,6681;0,95;0,051210000000000006;bank;0,8975200000000001;dedpul_no_heur;0,23924;0,8975299999999999;42023;1000;0,96688;8;0,95;0,96305;0,8929299999999999
0,8993200000000001;0,76822;0,95;0,09297000000000001;bank;0,80428;baseline_dedpul;1,3162399999999999;0,82545;42023;1000;0,9787299999999999;8;0,95;0,9138799999999999;0,8920799999999999
0,83547;0,8112699999999999;0,95;0,14681;bank;0,63765;e1_en;3,25565;0,75026;42023;1000;0,98664;8;0,95;0,83816;0,88515
0,9099299999999999;0,75013;0,95;0,07503;bank;0,86167;e3_en;1,10896;0,8587;42023;1000;0,9763299999999999;8;0,95;0,92768;0,89239
0,9063399999999999;0,75794;0,95;0,07883;bank;0,85203;em_en;1,2269299999999999;0,85203;42023;1000;0,9773200000000001;8;0,95;0,9228200000000001;0,89223
0,94962;0,51558;0,95;0,03955;bank;0,9505899999999999;dedpul_poster;0,14054;0,95001;42023;1000;0,95149;8;0,95;0,99785;0,89292
0,9496;0,52323;0,95;0,039889999999999995;bank;0,9525899999999999;dedpul_GMM_poster;0,14151;0,95001;42023;1000;0,9522200000000001;8;0,95;0,99697;0,89274
0,95;0,5;0,95;0,039439999999999996;bank;0,95071;dedpul_hist_poster;0,14057;0,95001;42023;1000;0,95;8;0,95;1,0;0,8914
0,94962;0,51558;0,95;0,03955;bank;0,9505899999999999;dedpul_no_heur_poster;0,14057;0,95001;42023;1000;0,95149;8;0,95;0,99785;0,89292
0,94962;0,51558;0,95;0,03955;bank;0,9505899999999999;baseline_dedpul_poster;0,14054;0,95001;42023;1000;0,95149;8;0,95;0,99785;0,89292
0,94463;0,59637;0,95;0,04357;bank;0,95;e1_en_poster;0,26903;0,93735;42023;1000;0,95941;8;0,95;0,9833200000000001;0,89294
0,94463;0,59637;0,95;0,04357;bank;0,95;e3_en_poster;0,26903;0,93735;42023;1000;0,95941;8;0,95;0,9833200000000001;0,89294
0,94463;0,59637;0,95;0,04357;bank;0,95;em_en_poster;0,26903;0,93735;42023;1000;0,95941;8;0,95;0,9833200000000001;0,89294
;;0,95;;bank;0,8657;tice+ntc;;;42023;1000;;8;0,95;;
0,95;0,5;0,95;0,04832;bank;0,95;nnre_sigmoid;0,22749;0,9942700000000001;42023;1000;0,95;8;0,95;1,0;0,8248200000000001
