accuracy;accuracy_balanced;alpha;brier_score;cons_alpha;distribution;dmu;ds;est_alpha;estimator;log_loss;mae;mean_poster;precision;random_state;recall;rmse;roc
0,4668;0,6625300000000001;0,95;0,44036000000000003;0,475;laplace;0;2;0,40435;dedpul;6,14225;0,08213999999999999;0,40436;0,98601;9;0,44505;0,11009000000000001;0,68966
0,4668;0,6625300000000001;0,95;0,44036000000000003;0,475;laplace;0;2;0,40435;random_dedpul;6,14225;0,08213999999999999;0,40436;0,98601;9;0,44505;0,11009000000000001;0,68966
0,4684;0,66337;0,95;0,41949;0,475;laplace;0;2;0,42356000000000005;baseline_dedpul;2,87759;0,07082999999999999;0,41998;0,98606;9;0,44673999999999997;0,09484;0,6897800000000001
0,3484;0,62674;0,95;0,5651;0,475;laplace;0;2;0,16722;e1_en;13,70253;0,1748;0,29824;0,9895;9;0,31747;0,20729;0,6783600000000001
0,4624;0,664;0,95;0,40202;0,475;laplace;0;2;0,41951000000000005;e3_en;2,7201;0,048510000000000005;0,42823;0,9867799999999999;9;0,44;0,06462000000000001;0,68872
0,4576;0,66147;0,95;0,40953;0,475;laplace;0;2;0,413;em_en;3,6188599999999997;0,0533;0,42253;0,9866299999999999;9;0,43495;0,07041;0,68823
0,544;0,67071;0,99;0,46071999999999996;0,495;laplace;0;2;0,41367;dedpul;11,829189999999999;0,09915;0,41368;0,9962799999999999;0;0,5414100000000001;0,13080999999999998;0,67986
0,544;0,67071;0,99;0,46071999999999996;0,495;laplace;0;2;0,41367;random_dedpul;11,829189999999999;0,09915;0,41368;0,9962799999999999;0;0,5414100000000001;0,13080999999999998;0,67986
0,5568;0,6771699999999999;0,99;0,43338000000000004;0,495;laplace;0;2;0,47318000000000005;baseline_dedpul;10,65272;0,08636;0,4406;0,9963700000000001;0;0,5543399999999999;0,11640999999999999;0,67438
0,3028;0,64788;0,99;0,60663;0,495;laplace;0;2;0,15542999999999998;e1_en;15,04217;0,2149;0,28554;1,0;0;0,29575999999999997;0,24431999999999998;0,69582
0,4096;0,64242;0,99;0,44928999999999997;0,495;laplace;0;2;0,39428;e3_en;3,03213;0,09616;0,40441;0,9970100000000001;0;0,40485;0,10704000000000001;0,6793899999999999
0,4108;0,64303;0,99;0,44566000000000006;0,495;laplace;0;2;0,397;em_en;2,5354200000000002;0,09377;0,40689000000000003;0,99702;0;0,40606;0,10444;0,68033
0,4228;0,66889;0,99;0,52987;0,495;laplace;0;2;0,36594;dedpul;9,80213;0,15108;0,36595;0,9980700000000001;1;0,41778000000000004;0,18993;0,70987
0,4228;0,66889;0,99;0,52987;0,495;laplace;0;2;0,36594;random_dedpul;9,80213;0,15108;0,36595;0,9980700000000001;1;0,41778000000000004;0,18993;0,70987
0,4344;0,67475;0,99;0,36253;0,495;laplace;0;2;0,5424;baseline_dedpul;4,00108;0,06076;0,49063;0,9981200000000001;1;0,42949;0,07515;0,7117100000000001
0,3636;0,6785899999999999;0,99;0,55705;0,495;laplace;0;2;0,21588000000000002;e1_en;13,6944;0,1601;0,34279;1,0;1;0,35717;0,20478;0,69088
0,4712;0,65374;0,99;0,39237;0,495;laplace;0;2;0,46388;e3_en;2,84795;0,05952;0,4684;0,99655;1;0,46747;0,07402;0,7036600000000001
0,4708;0,65354;0,99;0,39347;0,495;laplace;0;2;0,46299999999999997;em_en;3,08625;0,060039999999999996;0,46762;0,99655;1;0,46707;0,07468999999999999;0,7035
0,4032;0,61939;0,99;0,45481000000000005;0,495;laplace;0;2;0,4114;dedpul;8,77743;0,09581;0,41141000000000005;0,9959600000000001;2;0,39879000000000003;0,11939000000000001;0,67118
0,4032;0,61939;0,99;0,45481000000000005;0,495;laplace;0;2;0,4114;random_dedpul;8,77743;0,09581;0,41141000000000005;0,9959600000000001;2;0,39879000000000003;0,11939000000000001;0,67118
0,4136;0,62465;0,99;0,39518000000000003;0,495;laplace;0;2;0,48712;baseline_dedpul;5,744759999999999;0,05635;0,46007;0,9960700000000001;2;0,40929;0,07647000000000001;0,6796399999999999
0,344;0,58949;0,99;0,5766399999999999;0,495;laplace;0;2;0,18269000000000002;e1_en;14,41066;0,18307;0,31822;0,99526;2;0,33899;0,22019;0,64435
0,4584;0,60768;0,99;0,40397;0,495;laplace;0;2;0,44077;e3_en;2,86918;0,056220000000000006;0,44993;0,9947;2;0,45535;0,07592;0,67168
0,4536;0,60525;0,99;0,41448;0,495;laplace;0;2;0,43200000000000005;em_en;4,082330000000001;0,06234;0,4424;0,99465;2;0,45051;0,08367000000000001;0,67533
0,5732;0,64586;0,99;0,3469;0,495;laplace;0;2;0,48993000000000003;dedpul;4,75283;0,0491;0,48994;0,99508;3;0,57172;0,05897;0,68801
0,5732;0,64586;0,99;0,3469;0,495;laplace;0;2;0,48993000000000003;random_dedpul;4,75283;0,0491;0,48994;0,99508;3;0,57172;0,05897;0,68801
0,5884;0,65354;0,99;0,29871;0,495;laplace;0;2;0,5405399999999999;baseline_dedpul;2,48433;0,05773;0,53158;0,99521;3;0,58707;0,07222999999999999;0,68893
0,3012;0,60747;0,99;0,59496;0,495;laplace;0;2;0,17114000000000001;e1_en;14,27489;0,19659000000000001;0,2987;0,9972700000000001;3;0,29495;0,22857;0,6845100000000001
0,4408;0,61859;0,99;0,40283;0,495;laplace;0;2;0,43305;e3_en;2,81077;0,056510000000000005;0,44218999999999997;0,9954;3;0,43717;0,06577999999999999;0,6843600000000001
0,4444;0,6204;0,99;0,39147;0,495;laplace;0;2;0,442;em_en;1,92892;0,04918;0,4504;0,99544;3;0,44081000000000004;0,05722000000000001;0,68386
0,2948;0,58444;0,99;0,53018;0,495;laplace;0;2;0,34549;dedpul;8,47282;0,15482;0,3455;0,99582;4;0,28889000000000004;0,18216;0,67743
0,2948;0,58444;0,99;0,53018;0,495;laplace;0;2;0,34549;random_dedpul;8,47282;0,15482;0,3455;0,99582;4;0,28889000000000004;0,18216;0,67743
0,3624;0,61859;0,99;0,42591;0,495;laplace;0;2;0,44211000000000006;baseline_dedpul;2,86242;0,08307;0,4198;0,9966200000000001;4;0,35717;0,10511;0,67476
0,29;0,58202;0,99;0,6119399999999999;0,495;laplace;0;2;0,14773;e1_en;15,13195;0,21181999999999998;0,28415;0,99575;4;0,28404;0,24575999999999998;0,70011
0,4196;0,64747;0,99;0,43455;0,495;laplace;0;2;0,40587;e3_en;2,9621299999999997;0,08002999999999999;0,41611000000000004;0,9970899999999999;4;0,41495;0,09602999999999999;0,67682
0,4188;0,64707;0,99;0,43693000000000004;0,495;laplace;0;2;0,40399999999999997;em_en;3,38712;0,08165;0,41445;0,99708;4;0,41413999999999995;0,09773;0,67625
0,494;0,58606;0,99;0,42825;0,495;laplace;0;2;0,45016999999999996;dedpul;10,011569999999999;0,08292999999999999;0,45018;0,9934700000000001;5;0,49212;0,1157;0,62107
0,494;0,58606;0,99;0,42825;0,495;laplace;0;2;0,45016999999999996;random_dedpul;10,011569999999999;0,08292999999999999;0,45018;0,9934700000000001;5;0,49212;0,1157;0,62107
0,5072;0,59273;0,99;0,40904;0,495;laplace;0;2;0,48415;baseline_dedpul;8,83486;0,07865;0,46753;0,99365;5;0,50545;0,10765999999999999;0,618
0,3652;0,5804;0,99;0,5593600000000001;0,495;laplace;0;2;0,20364000000000002;e1_en;13,870629999999998;0,16722;0,33660999999999996;0,9944299999999999;5;0,36080999999999996;0,20725;0,6017
0,4688;0,59313;0,99;0,4031;0,495;laplace;0;2;0,44831000000000004;e3_en;2,88468;0,05882999999999999;0,45785;0,99397;5;0,46626000000000006;0,08379;0,6148399999999999
0,4636;0,5905100000000001;0,99;0,41194;0,495;laplace;0;2;0,441;em_en;4,243519999999999;0,06304;0,4516;0,9939;5;0,46101000000000003;0,08945;0,61224
0,5496;0,63394;0,99;0,35816;0,495;laplace;0;2;0,48796000000000006;dedpul;4,21778;0,05451;0,48796999999999996;0,9948600000000001;6;0,54788;0,07167000000000001;0,63549
0,5496;0,63394;0,99;0,35816;0,495;laplace;0;2;0,48796000000000006;random_dedpul;4,21778;0,05451;0,48796999999999996;0,9948600000000001;6;0,54788;0,07167000000000001;0,63549
0,5552;0,63677;0,99;0,34676;0,495;laplace;0;2;0,49859;baseline_dedpul;2,6903799999999998;0,054520000000000006;0,49698000000000003;0,99492;6;0,5535399999999999;0,06997;0,63353
0,326;0,6002;0,99;0,58187;0,495;laplace;0;2;0,17375;e1_en;14,104270000000001;0,18914;0,30798000000000003;0,99623;6;0,3204;0,222;0,63643
0,4544;0,6056600000000001;0,99;0,40191;0,495;laplace;0;2;0,43338999999999994;e3_en;2,84366;0,053610000000000005;0,44575;0,99466;6;0,45131000000000004;0,07891000000000001;0,6338699999999999
0,4532;0,60505;0,99;0,40483;0,495;laplace;0;2;0,431;em_en;3,15945;0,05535;0,44364;0,99464;6;0,4501;0,08073999999999999;0,63368
0,3812;0,60828;0,99;0,47523000000000004;0,495;laplace;0;2;0,3992;dedpul;8,2192;0,11573;0,3992;0,9957299999999999;7;0,37656999999999996;0,13918;0,7008800000000001
0,3812;0,60828;0,99;0,47523000000000004;0,495;laplace;0;2;0,3992;random_dedpul;8,2192;0,11573;0,3992;0,9957299999999999;7;0,37656999999999996;0,13918;0,7008800000000001
0,3892;0,61232;0,99;0,40684000000000003;0,495;laplace;0;2;0,47503999999999996;baseline_dedpul;4,8352900000000005;0,0747;0,45121000000000006;0,99582;7;0,38465;0,08801;0,69923
0,3292;0,62162;0,99;0,585;0,495;laplace;0;2;0,17834;e1_en;14,286270000000002;0,18508;0,30992;0,99751;7;0,32323;0,22489;0,6876399999999999
0,444;0,6202;0,99;0,41366;0,495;laplace;0;2;0,4338;e3_en;2,87756;0,07149;0,43998000000000004;0,9954299999999999;7;0,4404;0,08217;0,69797
0,44;0,63798;0,99;0,42091999999999996;0,495;laplace;0;2;0,428;em_en;3,7062800000000005;0,07557;0,43486;0,99631;7;0,43596;0,08728999999999999;0,69644
0,5508;0,61475;0,99;0,44317;0,495;laplace;0;2;0,4328;dedpul;8,03828;0,08723;0,4328;0,99415;8;0,5494899999999999;0,12317;0,66808
0,5508;0,61475;0,99;0,44317;0,495;laplace;0;2;0,4328;random_dedpul;8,03828;0,08723;0,4328;0,99415;8;0,5494899999999999;0,12317;0,66808
0,556;0,61737;0,99;0,4278;0,495;laplace;0;2;0,45111999999999997;baseline_dedpul;6,711869999999999;0,08242000000000001;0,44456999999999997;0,99421;8;0,55475;0,11268;0,6729999999999999
0,3292;0,62162;0,99;0,57801;0,495;laplace;0;2;0,18109;e1_en;14,258560000000001;0,18592999999999998;0,31149;0,99751;8;0,32323;0,21611;0,65459
0,4632;0,6299;0,99;0,41067;0,495;laplace;0;2;0,43291;e3_en;2,85352;0,058179999999999996;0,44043000000000004;0,9956299999999999;8;0,4598;0,07502;0,68925
0,4584;0,62747;0,99;0,41912;0,495;laplace;0;2;0,426;em_en;3,89121;0,06382;0,43442;0,9955799999999999;8;0,45495;0,08126;0,6872199999999999
0,4972;0,64707;0,99;0,49023;0,495;laplace;0;2;0,3786;dedpul;11,60212;0,11810999999999999;0,3786;0,99593;9;0,49413999999999997;0,14637999999999998;0,68992
0,4972;0,64707;0,99;0,49023;0,495;laplace;0;2;0,3786;random_dedpul;11,60212;0,11810999999999999;0,3786;0,99593;9;0,49413999999999997;0,14637999999999998;0,68992
0,5008;0,6290899999999999;0,99;0,47828999999999994;0,495;laplace;0;2;0,39843;baseline_dedpul;9,88751;0,10970999999999999;0,38871999999999995;0,99516;9;0,49818;0,13694;0,68313
0,2668;0,6099;0,99;0,62738;0,495;laplace;0;2;0,12784;e1_en;15,292;0,22909000000000002;0,26486;0,99845;9;0,2598;0,25740999999999997;0,6664100000000001
0,3924;0,65354;0,99;0,45374;0,495;laplace;0;2;0,38179;e3_en;3,00411;0,09996000000000001;0,39399999999999996;0,99792;9;0,38706999999999997;0,10851;0,70398
0,3888;0,65172;0,99;0,4598;0,495;laplace;0;2;0,377;em_en;3,9141;0,10414000000000001;0,38981;0,9979;9;0,38343;0,11298;0,7016
0,9876;0,51859;0,01;0,01522;0,0075;laplace;0;4;0,0419;dedpul;0,18409;0,03872;0,04191;0,125;0;0,04;0,07973999999999999;0,6964899999999999
0,9876;0,51859;0,01;0,01522;0,0075;laplace;0;4;0,0419;random_dedpul;0,18409;0,03872;0,04191;0,125;0;0,04;0,07973999999999999;0,6964899999999999
0,9876;0,51859;0,01;0,055479999999999995;0,0075;laplace;0;4;0,28415999999999997;baseline_dedpul;0,27921999999999997;0,17473;0,18037;0,125;0;0,04;0,21753000000000003;0,65935
0,99;0,5;0,01;0,01017;0,0075;laplace;0;4;0,0;e1_en;0,14777;0,0162;0,01855;0,0;0;0,0;0,03592;0,69758
0,99;0,5;0,01;0,012459999999999999;0,0075;laplace;0;4;0,04933;e3_en;0,11609000000000001;0,0452;0,04973;0,0;0;0,0;0,06095;0,66335
0,99;0,5;0,01;0,01155;0,0075;laplace;0;4;0,036000000000000004;em_en;0,12884;0,034230000000000003;0,0383;0,0;0;0,0;0,0525;0,67673
0,9792;0,53414;0,01;0,01495;0,0075;laplace;0;4;0,010579999999999999;dedpul;0,31525;0,0138;0,010579999999999999;0,06452000000000001;1;0,08;0,07489;0,57022
0,9792;0,53414;0,01;0,01495;0,0075;laplace;0;4;0,010579999999999999;random_dedpul;0,31525;0,0138;0,010579999999999999;0,06452000000000001;1;0,08;0,07489;0,57022
0,9776;0,55313;0,01;0,02673;0,0075;laplace;0;4;0,22282;baseline_dedpul;0,28068000000000004;0,08097;0,08311;0,08108;1;0,12;0,1319;0,46661
0,99;0,5;0,01;0,00985;0,0075;laplace;0;4;0,0;e1_en;0,24031;0,00936;0,007890000000000001;0,0;1;0,0;0,03304;0,51194
0,99;0,5;0,01;0,010759999999999999;0,0075;laplace;0;4;0,03445;e3_en;0,13153;0,03152;0,033569999999999996;0,0;1;0,0;0,0454;0,43287
0,99;0,5;0,01;0,01031;0,0075;laplace;0;4;0,023719999999999998;em_en;0,18205;0,02264;0,02373;0,0;1;0,0;0,039619999999999995;0,43649
0,99;0,5;0,01;0,01068;0,0075;laplace;0;4;0,00718;dedpul;0,31384;0,012790000000000001;0,00718;0,0;2;0,0;0,04473;0,5332399999999999
0,99;0,5;0,01;0,01068;0,0075;laplace;0;4;0,00718;random_dedpul;0,31384;0,012790000000000001;0,00718;0,0;2;0,0;0,04473;0,5332399999999999
0,99;0,5;0,01;0,02107;0,0075;laplace;0;4;0,23517;baseline_dedpul;0,21194000000000002;0,08947999999999999;0,09119;0,0;2;0,0;0,11257;0,36399000000000004
0,99;0,5;0,01;0,01018;0,0075;laplace;0;4;0,0;e1_en;0,25911999999999996;0,01535;0,011859999999999999;0,0;2;0,0;0,03857;0,44133
0,99;0,5;0,01;0,01251;0,0075;laplace;0;4;0,05092;e3_en;0,17095;0,04962;0,05011;0,0;2;0,0;0,06281;0,35675
0,99;0,5;0,01;0,01168;0,0075;laplace;0;4;0,039560000000000005;em_en;0,17544;0,040010000000000004;0,03957;0,0;2;0,0;0,05532;0,36162
0,9892;0,5787899999999999;0,01;0,01898;0,0075;laplace;0;4;0,06118;dedpul;0,21635;0,05702;0,061189999999999994;0,4;3;0,16;0,10195;0,70103
0,9892;0,5787899999999999;0,01;0,01898;0,0075;laplace;0;4;0,06118;random_dedpul;0,21635;0,05702;0,061189999999999994;0,4;3;0,16;0,10195;0,70103
0,9888;0,59838;0,01;0,03451;0,0075;laplace;0;4;0,18077000000000001;baseline_dedpul;0,24702;0,10384000000000002;0,10958;0,38461999999999996;3;0,2;0,16164;0,6936899999999999
0,9904;0,52;0,01;0,01035;0,0075;laplace;0;4;0,0;e1_en;0,15131;0,02241;0,0245;1,0;3;0,04;0,04481;0,69293
0,9908;0,54;0,01;0,01365;0,0075;laplace;0;4;0,0553;e3_en;0,12357;0,05512;0,06051;1,0;3;0,08;0,07343999999999999;0,66385
0,9904;0,52;0,01;0,01168;0,0075;laplace;0;4;0,03;em_en;0,13992000000000002;0,035789999999999995;0,03967;1,0;3;0,04;0,058120000000000005;0,6785
0,9840000000000001;0,57616;0,01;0,01495;0,0075;laplace;0;4;0,02018;dedpul;0,25699;0,01891;0,02018;0,17390999999999998;4;0,16;0,0809;0,69955
0,9840000000000001;0,57616;0,01;0,01495;0,0075;laplace;0;4;0,02018;random_dedpul;0,25699;0,01891;0,02018;0,17390999999999998;4;0,16;0,0809;0,69955
0,9808;0,57455;0,01;0,05897;0,0075;laplace;0;4;0,28065;baseline_dedpul;0,35035;0,17895;0,18404;0,12903;4;0,16;0,22683000000000003;0,6864100000000001
0,9908;0,54;0,01;0,01151;0,0075;laplace;0;4;0,0;e1_en;0,16831;0,02642;0,029439999999999997;1,0;4;0,08;0,05739;0,67829
0,9904;0,5596;0,01;0,01746;0,0075;laplace;0;4;0,07617;e3_en;0,12982;0,07345;0,07849;0,6;4;0,12;0,09733;0,67397
0,9904;0,5596;0,01;0,016819999999999998;0,0075;laplace;0;4;0,071;em_en;0,1371;0,06881;0,07372000000000001;0,6;4;0,12;0,09382;0,67428
0,99;0,5;0,01;0,02095;0,0075;laplace;0;4;0,06464;dedpul;0,37766;0,07028;0,06465;0,0;5;0,0;0,11239;0,31404
0,99;0,5;0,01;0,02095;0,0075;laplace;0;4;0,06464;random_dedpul;0,37766;0,07028;0,06465;0,0;5;0,0;0,11239;0,31404
0,5072;0,31556;0,01;0,24073000000000003;0,0075;laplace;0;4;0,52005;baseline_dedpul;0,8282200000000001;0,46153999999999995;0,45976000000000006;0,00247;5;0,12;0,48371000000000003;0,18783
0,99;0,5;0,01;0,01185;0,0075;laplace;0;4;0,0027199999999999998;e1_en;0,34039;0,03723;0,03211;0,0;5;0,0;0,05882999999999999;0,24406999999999998
0,99;0,5;0,01;0,03685;0,0075;laplace;0;4;0,15328;e3_en;0,33714;0,15693;0,15574000000000002;0,0;5;0,0;0,17;0,16939
0,99;0,5;0,01;0,06069;0,0075;laplace;0;4;0,22085;em_en;0,38811;0,2202;0,22086;0,0;5;0,0;0,23041999999999999;0,16329000000000002
0,99;0,5;0,01;0,01399;0,0075;laplace;0;4;0,03345;dedpul;0,32873;0,03737;0,03345;0,0;6;0,0;0,06984;0,45916
0,99;0,5;0,01;0,01399;0,0075;laplace;0;4;0,03345;random_dedpul;0,32873;0,03737;0,03345;0,0;6;0,0;0,06984;0,45916
0,99;0,5;0,01;0,05565;0,0075;laplace;0;4;0,30548000000000003;baseline_dedpul;0,2514;0,16666;0,16806;0,0;6;0,0;0,21644000000000002;0,39413000000000004
0,99;0,5;0,01;0,01005;0,0075;laplace;0;4;0,0;e1_en;0,23688;0,017830000000000002;0,014730000000000002;0,0;6;0,0;0,0325;0,37873
0,99;0,5;0,01;0,01286;0,0075;laplace;0;4;0,05295;e3_en;0,11452999999999999;0,0558;0,056729999999999996;0,0;6;0,0;0,06457;0,38295
0,99;0,5;0,01;0,01012;0,0075;laplace;0;4;0,003;em_en;0,21554;0,01949;0,01662;0,0;6;0,0;0,033589999999999995;0,38589
0,99;0,5593899999999999;0,01;0,00966;0,0075;laplace;0;4;0,00335;dedpul;0,30781;0,0077;0,00335;0,5;7;0,12;0,0382;0,57395
0,99;0,5593899999999999;0,01;0,00966;0,0075;laplace;0;4;0,00335;random_dedpul;0,30781;0,0077;0,00335;0,5;7;0,12;0,0382;0,57395
0,99;0,5593899999999999;0,01;0,05706;0,0075;laplace;0;4;0,31789;baseline_dedpul;0,34820999999999996;0,19657;0,19857;0,5;7;0,12;0,22244;0,44305
0,99;0,5;0,01;0,009890000000000001;0,0075;laplace;0;4;0,00085;e1_en;0,24641999999999997;0,01687;0,013269999999999999;0,0;7;0,0;0,04326;0,47192
0,99;0,5;0,01;0,013019999999999999;0,0075;laplace;0;4;0,0613;e3_en;0,1279;0,05782;0,05856;0,0;7;0,0;0,0723;0,45611
0,99;0,5;0,01;0,01093;0,0075;laplace;0;4;0,03275;em_en;0,15363;0,0341;0,032760000000000004;0,0;7;0,0;0,05465;0,46431999999999995
0,9756;0,6511100000000001;0,01;0,018009999999999998;0,0075;laplace;0;4;0,023719999999999998;dedpul;0,23310999999999998;0,02605;0,023719999999999998;0,15385;8;0,32;0,10882;0,72928
0,9756;0,6511100000000001;0,01;0,018009999999999998;0,0075;laplace;0;4;0,023719999999999998;random_dedpul;0,23310999999999998;0,02605;0,023719999999999998;0,15385;8;0,32;0,10882;0,72928
0,9648;0,64566;0,01;0,027630000000000002;0,0075;laplace;0;4;0,18578;baseline_dedpul;0,18237;0,09348;0,0977;0,10127;8;0,32;0,14782;0,72749
0,99;0,5;0,01;0,01103;0,0075;laplace;0;4;0,0;e1_en;0,1626;0,023780000000000003;0,024880000000000003;0,0;8;0,0;0,05857999999999999;0,71519
0,99;0,5;0,01;0,014240000000000001;0,0075;laplace;0;4;0,057170000000000006;e3_en;0,10895;0,056139999999999995;0,06006;0,0;8;0,0;0,08288999999999999;0,7298100000000001
0,99;0,5;0,01;0,01294;0,0075;laplace;0;4;0,040999999999999995;em_en;0,09984;0,04252;0,04597;0,0;8;0,0;0,07406;0,73619
0,99;0,5;0,01;0,00997;0,0075;laplace;0;4;0,0017800000000000001;dedpul;0,32082;0,00827;0,0017800000000000001;0,0;9;0,0;0,04664;0,53072
0,99;0,5;0,01;0,00997;0,0075;laplace;0;4;0,0017800000000000001;random_dedpul;0,32082;0,00827;0,0017800000000000001;0,0;9;0,0;0,04664;0,53072
0,99;0,5;0,01;0,04937;0,0075;laplace;0;4;0,27310999999999996;baseline_dedpul;0,33718000000000004;0,19097999999999998;0,19336;0,0;9;0,0;0,20437;0,46166
0,99;0,5;0,01;0,00996;0,0075;laplace;0;4;0,0;e1_en;0,22965;0,009729999999999999;0,0071400000000000005;0,0;9;0,0;0,046110000000000005;0,531
0,99;0,5;0,01;0,01053;0,0075;laplace;0;4;0,02808;e3_en;0,16130999999999998;0,0273;0,02773;0,0;9;0,0;0,051989999999999995;0,45178
0,99;0,5;0,01;0,01034;0,0075;laplace;0;4;0,02288;em_en;0,15802;0,02276;0,02289;0,0;9;0,0;0,05006;0,45779
0,9604;0,6987399999999999;0,05;0,03488;0,0375;laplace;0;4;0,03202;dedpul;0,84662;0,029410000000000002;0,03202;0,67105;0;0,408;0,07656;0,7631600000000001
0,9604;0,6987399999999999;0,05;0,03488;0,0375;laplace;0;4;0,03202;random_dedpul;0,84662;0,029410000000000002;0,03202;0,67105;0;0,408;0,07656;0,7631600000000001
0,9588;0,71305;0,05;0,04204;0,0375;laplace;0;4;0,34781999999999996;baseline_dedpul;0,5868899999999999;0,053529999999999994;0,07839;0,625;0;0,44;0,11385999999999999;0,81688
0,9604;0,61537;0,05;0,034;0,0375;laplace;0;4;0,0;e1_en;0,52873;0,02399;0,03153;0,90625;0;0,23199999999999998;0,05777;0,81624
0,9596;0,61495;0,05;0,034010000000000006;0,0375;laplace;0;4;0,04685;e3_en;0,16738;0,030039999999999997;0,05488;0,8529399999999999;0;0,23199999999999998;0,059739999999999994;0,81687
0,9596;0,61495;0,05;0,03391;0,0375;laplace;0;4;0,03;em_en;0,32236;0,02422;0,041530000000000004;0,8529399999999999;0;0,23199999999999998;0,0576;0,8206700000000001
0,9592;0,68674;0,05;0,04729;0,0375;laplace;0;4;0,07962999999999999;dedpul;0,7759199999999999;0,055729999999999995;0,07964;0,6575300000000001;1;0,384;0,1198;0,76735
0,9592;0,68674;0,05;0,04729;0,0375;laplace;0;4;0,07962999999999999;random_dedpul;0,7759199999999999;0,055729999999999995;0,07964;0,6575300000000001;1;0,384;0,1198;0,76735
0,9548;0,6920000000000001;0,05;0,05463;0,0375;laplace;0;4;0,18398;baseline_dedpul;0,7808;0,06931;0,09406;0,56818;1;0,4;0,147;0,7683300000000001
0,9624;0,65053;0,05;0,03584;0,0375;laplace;0;4;0,00502;e1_en;0,5317;0,02276;0,04608;0,84444;1;0,304;0,0464;0,78465
0,9624;0,66947;0,05;0,04021;0,0375;laplace;0;4;0,09737;e3_en;0,24531;0,06882;0,10245;0,78182;1;0,344;0,08776;0,7883
0,9624;0,66568;0,05;0,03907;0,0375;laplace;0;4;0,085;em_en;0,26248;0,05955;0,09132;0,79245;1;0,336;0,07965;0,7898
0,956;0,6585300000000001;0,05;0,040139999999999995;0,0375;laplace;0;4;0,02901;dedpul;1,00925;0,025269999999999997;0,02901;0,6119399999999999;2;0,32799999999999996;0,0575;0,71477
0,956;0,6585300000000001;0,05;0,040139999999999995;0,0375;laplace;0;4;0,02901;random_dedpul;1,00925;0,025269999999999997;0,02901;0,6119399999999999;2;0,32799999999999996;0,0575;0,71477
0,9556;0,65832;0,05;0,03943;0,0375;laplace;0;4;0,1263;baseline_dedpul;0,40637;0,019219999999999998;0,04979;0,6029399999999999;2;0,32799999999999996;0,05671;0,79925
0,9592;0,60337;0,05;0,03734;0,0375;laplace;0;4;0,0;e1_en;0,6052;0,016909999999999998;0,03492;0,89655;2;0,20800000000000002;0,03734;0,76941
0,9588;0,60695;0,05;0,03793;0,0375;laplace;0;4;0,06112000000000001;e3_en;0,16808;0,0356;0,06594;0,84375;2;0,21600000000000003;0,053939999999999995;0,80821
0,9588;0,60316;0,05;0,0376;0,0375;laplace;0;4;0,046;em_en;0,2714;0,026269999999999998;0,05371;0,86667;2;0,20800000000000002;0,04722;0,8059
0,9536;0,6572600000000001;0,05;0,04394;0,0375;laplace;0;4;0,06255;dedpul;0,75188;0,04015;0,06256;0,5616399999999999;3;0,32799999999999996;0,09455;0,75068
0,9536;0,6572600000000001;0,05;0,04394;0,0375;laplace;0;4;0,06255;random_dedpul;0,75188;0,04015;0,06256;0,5616399999999999;3;0,32799999999999996;0,09455;0,75068
0,9492;0,67011;0,05;0,06748;0,0375;laplace;0;4;0,30705;baseline_dedpul;0,723;0,10293;0,13255;0,48913;3;0,36;0,17994000000000002;0,75853
0,956;0,60168;0,05;0,04021;0,0375;laplace;0;4;0,0;e1_en;0,66556;0,0304;0,04821;0,7027;3;0,20800000000000002;0,0628;0,75059
0,9544;0,61979;0,05;0,04325;0,0375;laplace;0;4;0,07979;e3_en;0,23754;0,05535;0,08751;0,6078399999999999;3;0,248;0,08732000000000001;0,76383
0,9548;0,61621;0,05;0,04217;0,0375;laplace;0;4;0,06;em_en;0,35308;0,042730000000000004;0,07128;0,625;3;0,24;0,07873;0,76646
0,9544;0,62737;0,05;0,04412;0,0375;laplace;0;4;0,03918;dedpul;1,01073;0,02276;0,03918;0,6;4;0,264;0,05855;0,72436
0,9544;0,62737;0,05;0,04412;0,0375;laplace;0;4;0,03918;random_dedpul;1,01073;0,02276;0,03918;0,6;4;0,264;0,05855;0,72436
0,9492;0,64358;0,05;0,04816;0,0375;laplace;0;4;0,20112;baseline_dedpul;0,36993000000000004;0,060070000000000005;0,09749;0,48718;4;0,304;0,09205;0,7307
0,9576;0,60253;0,05;0,04025;0,0375;laplace;0;4;0,00829;e1_en;0,73825;0,01895;0,03823;0,78788;4;0,20800000000000002;0,03874;0,73487
0,956;0,60547;0,05;0,0418;0,0375;laplace;0;4;0,07806;e3_en;0,22366999999999998;0,04666;0,07877999999999999;0,69231;4;0,21600000000000003;0,06251;0,73863
0,9572;0,60232;0,05;0,040639999999999996;0,0375;laplace;0;4;0,037000000000000005;em_en;0,55113;0,02291;0,04688;0,76471;4;0,20800000000000002;0,044219999999999995;0,73369
0,9452;0,6642100000000001;0,05;0,047510000000000004;0,0375;laplace;0;4;0,05934;dedpul;0,9403600000000001;0,03642;0,05934;0,44;5;0,35200000000000004;0,0971;0,77993
0,9452;0,6642100000000001;0,05;0,047510000000000004;0,0375;laplace;0;4;0,05934;random_dedpul;0,9403600000000001;0,03642;0,05934;0,44;5;0,35200000000000004;0,0971;0,77993
