distribution;estimator;random_state;dmu;ds;alpha;cons_alpha;est_alpha;mean_poster;accuracy;roc;mae;rmse;log_loss;precision;recall;accuracy_balanced;brier_score
laplace;random_dedpul;4;2;1;0,5;0,43233;0,43878;0,43233999999999995;0,8208;0,8603799999999999;0,04075;0,05474;1,51439;0,82131;0,82;0,8208;0,14547000000000002
laplace;baseline_dedpul;4;2;1;0,5;0,43233;0,43233;0,42886;0,82;0,8603299999999999;0,040010000000000004;0,053970000000000004;1,52766;0,8210299999999999;0,8184;0,82;0,14578
laplace;e1_en;4;2;1;0,5;0,43233;0,43233;0,45723;0,8172;0,8613299999999999;0,06138;0,08388;1,35386;0,7979;0,8496;0,8172;0,14556
laplace;e3_en;4;2;1;0,5;0,43233;0,43233;0,45723;0,8172;0,8613299999999999;0,06138;0,08388;1,35386;0,7979;0,8496;0,8172;0,14556
laplace;em_en;4;2;1;0,5;0,43233;0,43233;0,45723;0,8172;0,8613299999999999;0,06138;0,08388;1,35386;0,7979;0,8496;0,8172;0,14556
laplace;dedpul;5;2;1;0,5;0,43233;0,47308;0,43233;0,8148;0,8537899999999999;0,035;0,05113;0,54619;0,8238700000000001;0,8008;0,8148;0,15181
laplace;random_dedpul;5;2;1;0,5;0,43233;0,47308;0,43233;0,8148;0,8537899999999999;0,035;0,05113;0,54619;0,8238700000000001;0,8008;0,8148;0,15181
laplace;baseline_dedpul;5;2;1;0,5;0,43233;0,43233;0,40934;0,8164;0,85157;0,03482;0,05797000000000001;2,60512;0,8271299999999999;0,8;0,8164;0,15641
laplace;e1_en;5;2;1;0,5;0,43233;0,43233;0,44251999999999997;0,8136;0,86072;0,044969999999999996;0,05889;1,09695;0,8197399999999999;0,804;0,8136;0,14799
laplace;e3_en;5;2;1;0,5;0,43233;0,43233;0,44251999999999997;0,8136;0,86072;0,044969999999999996;0,05889;1,09695;0,8197399999999999;0,804;0,8136;0,14799
laplace;em_en;5;2;1;0,5;0,43233;0,43233;0,44251999999999997;0,8136;0,86072;0,044969999999999996;0,05889;1,09695;0,8197399999999999;0,804;0,8136;0,14799
laplace;dedpul;6;2;1;0,5;0,43233;0,48611000000000004;0,43233;0,826;0,8665700000000001;0,03943;0,07181;2,37347;0,8057;0,8592;0,826;0,14340999999999998
laplace;random_dedpul;6;2;1;0,5;0,43233;0,48611000000000004;0,43233;0,826;0,8665700000000001;0,03943;0,07181;2,37347;0,8057;0,8592;0,826;0,14340999999999998
laplace;baseline_dedpul;6;2;1;0,5;0,43233;0,43233;0,41946000000000006;0,8276;0,86624;0,03818;0,06976;2,41351;0,8196700000000001;0,84;0,8276;0,14426
laplace;e1_en;6;2;1;0,5;0,43233;0,43233;0,44337;0,8252;0,87966;0,042980000000000004;0,055279999999999996;1,02778;0,82134;0,8312;0,8252;0,1363
laplace;e3_en;6;2;1;0,5;0,43233;0,43233;0,44337;0,8252;0,87966;0,042980000000000004;0,055279999999999996;1,02778;0,82134;0,8312;0,8252;0,1363
laplace;em_en;6;2;1;0,5;0,43233;0,43233;0,44337;0,8252;0,87966;0,042980000000000004;0,055279999999999996;1,02778;0,82134;0,8312;0,8252;0,1363
laplace;dedpul;7;2;1;0,5;0,43233;0,4312;0,43233999999999995;0,8248;0,8679;0,02625;0,041069999999999995;0,56633;0,8411799999999999;0,8008;0,8248;0,14305
laplace;random_dedpul;7;2;1;0,5;0,43233;0,4312;0,43233999999999995;0,8248;0,8679;0,02625;0,041069999999999995;0,56633;0,8411799999999999;0,8008;0,8248;0,14305
laplace;baseline_dedpul;7;2;1;0,5;0,43233;0,43233;0,43343999999999994;0,8244;0,8679;0,026739999999999996;0,041339999999999995;0,56217;0,84047;0,8008;0,8244;0,14286
laplace;e1_en;7;2;1;0,5;0,43233;0,43233;0,44365;0,8204;0,8678;0,04198;0,056960000000000004;1,21205;0,8237700000000001;0,8152;0,8204;0,14253
laplace;e3_en;7;2;1;0,5;0,43233;0,43233;0,44365;0,8204;0,8678;0,04198;0,056960000000000004;1,21205;0,8237700000000001;0,8152;0,8204;0,14253
laplace;em_en;7;2;1;0,5;0,43233;0,43233;0,44365;0,8204;0,8678;0,04198;0,056960000000000004;1,21205;0,8237700000000001;0,8152;0,8204;0,14253
laplace;dedpul;8;2;1;0,5;0,43233;0,49622;0,43233;0,8236;0,8584200000000001;0,03659;0,057960000000000005;2,32098;0,81479;0,8376;0,8236;0,14712
laplace;random_dedpul;8;2;1;0,5;0,43233;0,49622;0,43233;0,8236;0,8584200000000001;0,03659;0,057960000000000005;2,32098;0,81479;0,8376;0,8236;0,14712
laplace;baseline_dedpul;8;2;1;0,5;0,43233;0,43233;0,41512;0,8132;0,85695;0,0371;0,060289999999999996;2,4137299999999997;0,84677;0,7648;0,8132;0,1497
laplace;e1_en;8;2;1;0,5;0,43233;0,43233;0,4386;0,8252;0,8667600000000001;0,051210000000000006;0,061489999999999996;0,8855799999999999;0,8340200000000001;0,812;0,8252;0,14099
laplace;e3_en;8;2;1;0,5;0,43233;0,43233;0,4386;0,8252;0,8667600000000001;0,051210000000000006;0,061489999999999996;0,8855799999999999;0,8340200000000001;0,812;0,8252;0,14099
laplace;em_en;8;2;1;0,5;0,43233;0,43233;0,4386;0,8252;0,8667600000000001;0,051210000000000006;0,061489999999999996;0,8855799999999999;0,8340200000000001;0,812;0,8252;0,14099
laplace;dedpul;9;2;1;0,5;0,43233;0,47129;0,43233999999999995;0,8136;0,8519899999999999;0,05964;0,08057;0,49725;0,8426600000000001;0,7712;0,8136;0,15045
laplace;random_dedpul;9;2;1;0,5;0,43233;0,47129;0,43233999999999995;0,8136;0,8519899999999999;0,05964;0,08057;0,49725;0,8426600000000001;0,7712;0,8136;0,15045
laplace;baseline_dedpul;9;2;1;0,5;0,43233;0,43233;0,39175;0,81;0,8519700000000001;0,050480000000000004;0,09475;3,13915;0,85583;0,7456;0,81;0,16119
laplace;e1_en;9;2;1;0,5;0,43233;0,43233;0,444;0,8132;0,86585;0,03946;0,05716;1,23768;0,81907;0,804;0,8132;0,14581
laplace;e3_en;9;2;1;0,5;0,43233;0,43233;0,444;0,8132;0,86585;0,03946;0,05716;1,23768;0,81907;0,804;0,8132;0,14581
laplace;em_en;9;2;1;0,5;0,43233;0,43233;0,444;0,8132;0,86585;0,03946;0,05716;1,23768;0,81907;0,804;0,8132;0,14581
laplace;dedpul;0;2;1;0,75;0,6485;0,70286;0,6485;0,8424;0,86306;0,03578;0,06663999999999999;0,54069;0,9200200000000001;0,8650700000000001;0,81973;0,13915999999999998
laplace;random_dedpul;0;2;1;0,75;0,6485;0,70286;0,6485;0,8424;0,86306;0,03578;0,06663999999999999;0,54069;0,9200200000000001;0,8650700000000001;0,81973;0,13915999999999998
laplace;baseline_dedpul;0;2;1;0,75;0,6485;0,6485;0,62542;0,8424;0,8620399999999999;0,0402;0,08265;3,01445;0,92194;0,86293;0,8218700000000001;0,14723
laplace;e1_en;0;2;1;0,75;0,6485;0,6485;0,6560199999999999;0,8432;0,8665799999999999;0,032510000000000004;0,04333;0,80382;0,91494;0,872;0,8144;0,12804000000000001
laplace;e3_en;0;2;1;0,75;0,6485;0,6485;0,6560199999999999;0,8432;0,8665799999999999;0,032510000000000004;0,04333;0,80382;0,91494;0,872;0,8144;0,12804000000000001
laplace;em_en;0;2;1;0,75;0,6485;0,6485;0,6560199999999999;0,8432;0,8665799999999999;0,032510000000000004;0,04333;0,80382;0,91494;0,872;0,8144;0,12804000000000001
laplace;dedpul;1;2;1;0,75;0,6485;0,64145;0,6485;0,8428;0,8718899999999999;0,02163;0,04351;2,55728;0,9177;0,8682700000000001;0,81733;0,13612
laplace;random_dedpul;1;2;1;0,75;0,6485;0,64145;0,6485;0,8428;0,8718899999999999;0,02163;0,04351;2,55728;0,9177;0,8682700000000001;0,81733;0,13612
laplace;baseline_dedpul;1;2;1;0,75;0,6485;0,6485;0,65091;0,8432;0,872;0,02146;0,04231;2,54185;0,91775;0,8688;0,8176;0,13557
laplace;e1_en;1;2;1;0,75;0,6485;0,6485;0,66228;0,8408;0,87508;0,022359999999999998;0,030780000000000002;1,48145;0,9082399999999999;0,8762700000000001;0,80533;0,12683
laplace;e3_en;1;2;1;0,75;0,6485;0,6485;0,66228;0,8408;0,87508;0,022359999999999998;0,030780000000000002;1,48145;0,9082399999999999;0,8762700000000001;0,80533;0,12683
laplace;em_en;1;2;1;0,75;0,6485;0,6485;0,66228;0,8408;0,87508;0,022359999999999998;0,030780000000000002;1,48145;0,9082399999999999;0,8762700000000001;0,80533;0,12683
laplace;dedpul;2;2;1;0,75;0,6485;0,6701;0,64849;0,8416;0,88015;0,02646;0,03048;0,54728;0,9223299999999999;0,8613299999999999;0,8218700000000001;0,12327
laplace;random_dedpul;2;2;1;0,75;0,6485;0,6701;0,64849;0,8416;0,88015;0,02646;0,03048;0,54728;0,9223299999999999;0,8613299999999999;0,8218700000000001;0,12327
laplace;baseline_dedpul;2;2;1;0,75;0,6485;0,6485;0,6296;0,8428;0,87936;0,02521;0,03245;1,9138700000000002;0,92586;0,8592;0,8264;0,13034
laplace;e1_en;2;2;1;0,75;0,6485;0,6485;0,6569;0,8496;0,88039;0,03866;0,05094;1,04701;0,9152399999999999;0,88107;0,81813;0,1199
laplace;e3_en;2;2;1;0,75;0,6485;0,6485;0,6569;0,8496;0,88039;0,03866;0,05094;1,04701;0,9152399999999999;0,88107;0,81813;0,1199
laplace;em_en;2;2;1;0,75;0,6485;0,6485;0,6569;0,8496;0,88039;0,03866;0,05094;1,04701;0,9152399999999999;0,88107;0,81813;0,1199
laplace;dedpul;3;2;1;0,75;0,6485;0,66052;0,6485;0,8356;0,87413;0,03925;0,05612999999999999;0,61324;0,9117;0,8645299999999999;0,80667;0,13707
laplace;random_dedpul;3;2;1;0,75;0,6485;0,66052;0,6485;0,8356;0,87413;0,03925;0,05612999999999999;0,61324;0,9117;0,8645299999999999;0,80667;0,13707
laplace;baseline_dedpul;3;2;1;0,75;0,6485;0,6485;0,63677;0,836;0,8741200000000001;0,03557;0,05766;0,7723300000000001;0,91361;0,86293;0,80907;0,14234000000000002
laplace;e1_en;3;2;1;0,75;0,6485;0,6485;0,66371;0,8396;0,87403;0,05106;0,07051;1,07997;0,9045;0,8789299999999999;0,80027;0,12735
laplace;e3_en;3;2;1;0,75;0,6485;0,6485;0,66371;0,8396;0,87403;0,05106;0,07051;1,07997;0,9045;0,8789299999999999;0,80027;0,12735
laplace;em_en;3;2;1;0,75;0,6485;0,6485;0,66371;0,8396;0,87403;0,05106;0,07051;1,07997;0,9045;0,8789299999999999;0,80027;0,12735
laplace;dedpul;4;2;1;0,75;0,6485;0,64787;0,64851;0,8396;0,86425;0,02426;0,04558;2,5918799999999997;0,89795;0,8869299999999999;0,79227;0,13882
laplace;random_dedpul;4;2;1;0,75;0,6485;0,64787;0,64851;0,8396;0,86425;0,02426;0,04558;2,5918799999999997;0,89795;0,8869299999999999;0,79227;0,13882
laplace;baseline_dedpul;4;2;1;0,75;0,6485;0,6485;0,64873;0,84;0,86425;0,02431;0,045739999999999996;2,59173;0,898;0,8874700000000001;0,7925300000000001;0,13878
laplace;e1_en;4;2;1;0,75;0,6485;0,6485;0,6604899999999999;0,8404;0,86585;0,036860000000000004;0,05234;1,42677;0,90505;0,8794700000000001;0,80133;0,1321
laplace;e3_en;4;2;1;0,75;0,6485;0,6485;0,6604899999999999;0,8404;0,86585;0,036860000000000004;0,05234;1,42677;0,90505;0,8794700000000001;0,80133;0,1321
laplace;em_en;4;2;1;0,75;0,6485;0,6485;0,6604899999999999;0,8404;0,86585;0,036860000000000004;0,05234;1,42677;0,90505;0,8794700000000001;0,80133;0,1321
laplace;dedpul;5;2;1;0,75;0,6485;0,70544;0,64849;0,8176;0,84739;0,01907;0,03048;2,67325;0,9146700000000001;0,83467;0,80053;0,15313
laplace;random_dedpul;5;2;1;0,75;0,6485;0,70544;0,64849;0,8176;0,84739;0,01907;0,03048;2,67325;0,9146700000000001;0,83467;0,80053;0,15313
laplace;baseline_dedpul;5;2;1;0,75;0,6485;0,6485;0,62363;0,8112;0,8446899999999999;0,02768;0,05147;2,9847900000000003;0,9183100000000001;0,8213299999999999;0,80107;0,16130999999999998
laplace;e1_en;5;2;1;0,75;0,6485;0,6485;0,64875;0,8220000000000001;0,8482200000000001;0,026160000000000003;0,03366;0,9383299999999999;0,9081100000000001;0,8485299999999999;0,79547;0,14486
laplace;e3_en;5;2;1;0,75;0,6485;0,6485;0,64875;0,8220000000000001;0,8482200000000001;0,026160000000000003;0,03366;0,9383299999999999;0,9081100000000001;0,8485299999999999;0,79547;0,14486
laplace;em_en;5;2;1;0,75;0,6485;0,6485;0,64875;0,8220000000000001;0,8482200000000001;0,026160000000000003;0,03366;0,9383299999999999;0,9081100000000001;0,8485299999999999;0,79547;0,14486
laplace;dedpul;6;2;1;0,75;0,6485;0,6219399999999999;0,6485;0,8412;0,8727;0,025509999999999998;0,03781;2,2446599999999997;0,9142399999999999;0,86987;0,81253;0,13413
laplace;random_dedpul;6;2;1;0,75;0,6485;0,6219399999999999;0,6485;0,8412;0,8727;0,025509999999999998;0,03781;2,2446599999999997;0,9142399999999999;0,86987;0,81253;0,13413
laplace;baseline_dedpul;6;2;1;0,75;0,6485;0,6485;0,65888;0,8392;0,87275;0,02507;0,03899;2,2008799999999997;0,90985;0,872;0,8064;0,13172999999999999
laplace;e1_en;6;2;1;0,75;0,6485;0,6485;0,6689;0,8420000000000001;0,8761899999999999;0,02828;0,0411;1,7283099999999998;0,9057;0,88107;0,80293;0,12745
laplace;e3_en;6;2;1;0,75;0,6485;0,6485;0,6689;0,8420000000000001;0,8761899999999999;0,02828;0,0411;1,7283099999999998;0,9057;0,88107;0,80293;0,12745
laplace;em_en;6;2;1;0,75;0,6485;0,6485;0,6689;0,8420000000000001;0,8761899999999999;0,02828;0,0411;1,7283099999999998;0,9057;0,88107;0,80293;0,12745
laplace;dedpul;7;2;1;0,75;0,6485;0,64618;0,6485;0,8416;0,8710100000000001;0,03096;0,049760000000000006;0,77298;0,9119799999999999;0,8730700000000001;0,81013;0,13332
laplace;random_dedpul;7;2;1;0,75;0,6485;0,64618;0,6485;0,8416;0,8710100000000001;0,03096;0,049760000000000006;0,77298;0,9119799999999999;0,8730700000000001;0,81013;0,13332
laplace;baseline_dedpul;7;2;1;0,75;0,6485;0,6485;0,6504800000000001;0,8416;0,8709899999999999;0,031139999999999998;0,04915;0,76368;0,9119799999999999;0,8730700000000001;0,81013;0,1325
laplace;e1_en;7;2;1;0,75;0,6485;0,6485;0,66732;0,8452;0,8714299999999999;0,029110000000000004;0,039310000000000005;1,25643;0,90969;0,88107;0,80933;0,12468
laplace;e3_en;7;2;1;0,75;0,6485;0,6485;0,66732;0,8452;0,8714299999999999;0,029110000000000004;0,039310000000000005;1,25643;0,90969;0,88107;0,80933;0,12468
laplace;em_en;7;2;1;0,75;0,6485;0,6485;0,66732;0,8452;0,8714299999999999;0,029110000000000004;0,039310000000000005;1,25643;0,90969;0,88107;0,80933;0,12468
laplace;dedpul;8;2;1;0,75;0,6485;0,66073;0,64849;0,8320000000000001;0,86374;0,02997;0,040530000000000004;0,61145;0,9188299999999999;0,8512;0,8128;0,1338
laplace;random_dedpul;8;2;1;0,75;0,6485;0,66073;0,64849;0,8320000000000001;0,86374;0,02997;0,040530000000000004;0,61145;0,9188299999999999;0,8512;0,8128;0,1338
laplace;baseline_dedpul;8;2;1;0,75;0,6485;0,6485;0,63662;0,8288;0,8637100000000001;0,02535;0,03254;0,72253;0,91845;0,84693;0,81067;0,13844
laplace;e1_en;8;2;1;0,75;0,6485;0,6485;0,65769;0,838;0,8656299999999999;0,05136;0,06905;0,80189;0,912;0,8677299999999999;0,8082699999999999;0,12825999999999999
laplace;e3_en;8;2;1;0,75;0,6485;0,6485;0,65769;0,838;0,8656299999999999;0,05136;0,06905;0,80189;0,912;0,8677299999999999;0,8082699999999999;0,12825999999999999
laplace;em_en;8;2;1;0,75;0,6485;0,6485;0,65769;0,838;0,8656299999999999;0,05136;0,06905;0,80189;0,912;0,8677299999999999;0,8082699999999999;0,12825999999999999
laplace;dedpul;9;2;1;0,75;0,6485;0,6754;0,6485;0,8344;0,86672;0,043089999999999996;0,05799;0,42673;0,91671;0,8570700000000001;0,8117300000000001;0,13272
laplace;random_dedpul;9;2;1;0,75;0,6485;0,6754;0,6485;0,8344;0,86672;0,043089999999999996;0,05799;0,42673;0,91671;0,8570700000000001;0,8117300000000001;0,13272
laplace;baseline_dedpul;9;2;1;0,75;0,6485;0,6485;0,61937;0,8336;0,86672;0,036969999999999996;0,04999;0,50626;0,9171;0,8554700000000001;0,8117300000000001;0,1447
laplace;e1_en;9;2;1;0,75;0,6485;0,6485;0,6511100000000001;0,8388;0,8660899999999999;0,04367;0,05805;0,52873;0,9162899999999999;0,8640000000000001;0,8136;0,13141
laplace;e3_en;9;2;1;0,75;0,6485;0,6485;0,6511100000000001;0,8388;0,8660899999999999;0,04367;0,05805;0,52873;0,9162899999999999;0,8640000000000001;0,8136;0,13141
laplace;em_en;9;2;1;0,75;0,6485;0,6485;0,6511100000000001;0,8388;0,8660899999999999;0,04367;0,05805;0,52873;0,9162899999999999;0,8640000000000001;0,8136;0,13141
laplace;dedpul;0;2;1;0,95;0,8214299999999999;0,83405;0,8214299999999999;0,8828;0,8567;0,01286;0,028689999999999997;1,82113;0,97796;0,89684;0,75642;0,1068
laplace;random_dedpul;0;2;1;0,95;0,8214299999999999;0,83405;0,8214299999999999;0,8828;0,8567;0,01286;0,028689999999999997;1,82113;0,97796;0,89684;0,75642;0,1068
laplace;baseline_dedpul;0;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8134;0,882;0,85634;0,013969999999999998;0,03457;2,18241;0,9797;0,8943200000000001;0,7711600000000001;0,11284000000000001
laplace;e1_en;0;2;1;0,95;0,8214299999999999;0,8214299999999999;0,82609;0,8824;0,86098;0,01699;0,035269999999999996;1,46848;0,9792700000000001;0,8951600000000001;0,76758;0,09646
laplace;e3_en;0;2;1;0,95;0,8214299999999999;0,8214299999999999;0,82609;0,8824;0,86098;0,01699;0,035269999999999996;1,46848;0,9792700000000001;0,8951600000000001;0,76758;0,09646
laplace;em_en;0;2;1;0,95;0,8214299999999999;0,8214299999999999;0,82609;0,8824;0,86098;0,01699;0,035269999999999996;1,46848;0,9792700000000001;0,8951600000000001;0,76758;0,09646
laplace;dedpul;1;2;1;0,95;0,8214299999999999;0,8260299999999999;0,8214299999999999;0,8816;0,86861;0,0211;0,043539999999999995;0,8926200000000001;0,9819200000000001;0,89179;0,78989;0,10077
laplace;random_dedpul;1;2;1;0,95;0,8214299999999999;0,8260299999999999;0,8214299999999999;0,8816;0,86861;0,0211;0,043539999999999995;0,8926200000000001;0,9819200000000001;0,89179;0,78989;0,10077
laplace;baseline_dedpul;1;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8174600000000001;0,8808;0,86882;0,020130000000000002;0,04138;0,97293;0,9819;0,89095;0,78947;0,10429000000000001
laplace;e1_en;1;2;1;0,95;0,8214299999999999;0,8214299999999999;0,82944;0,8856;0,8689600000000001;0,020059999999999998;0,046239999999999996;1,15648;0,98156;0,8964200000000001;0,7882100000000001;0,09301
laplace;e3_en;1;2;1;0,95;0,8214299999999999;0,8214299999999999;0,82944;0,8856;0,8689600000000001;0,020059999999999998;0,046239999999999996;1,15648;0,98156;0,8964200000000001;0,7882100000000001;0,09301
laplace;em_en;1;2;1;0,95;0,8214299999999999;0,8214299999999999;0,82944;0,8856;0,8689600000000001;0,020059999999999998;0,046239999999999996;1,15648;0,98156;0,8964200000000001;0,7882100000000001;0,09301
laplace;dedpul;2;2;1;0,95;0,8214299999999999;0,8262299999999999;0,82142;0,8704;0,8492299999999999;0,02777;0,05075;0,40199;0,9812299999999999;0,8804200000000001;0,7802100000000001;0,09602999999999999
laplace;random_dedpul;2;2;1;0,95;0,8214299999999999;0,8262299999999999;0,82142;0,8704;0,8492299999999999;0,02777;0,05075;0,40199;0,9812299999999999;0,8804200000000001;0,7802100000000001;0,09602999999999999
laplace;baseline_dedpul;2;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8166;0,8676;0,84924;0,02647;0,0455;0,42385;0,98208;0,8766299999999999;0,78632;0,10017999999999999
laplace;e1_en;2;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8246100000000001;0,8752;0,8499399999999999;0,030719999999999997;0,06045;0,80552;0,9791;0,8875799999999999;0,76379;0,09373
laplace;e3_en;2;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8246100000000001;0,8752;0,8499399999999999;0,030719999999999997;0,06045;0,80552;0,9791;0,8875799999999999;0,76379;0,09373
laplace;em_en;2;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8246100000000001;0,8752;0,8499399999999999;0,030719999999999997;0,06045;0,80552;0,9791;0,8875799999999999;0,76379;0,09373
laplace;dedpul;3;2;1;0,95;0,8214299999999999;0,8245;0,8214299999999999;0,8788;0,8313799999999999;0,0185;0,04047;2,34388;0,97698;0,8934700000000001;0,74674;0,10484
laplace;random_dedpul;3;2;1;0,95;0,8214299999999999;0,8245;0,8214299999999999;0,8788;0,8313799999999999;0,0185;0,04047;2,34388;0,97698;0,8934700000000001;0,74674;0,10484
laplace;baseline_dedpul;3;2;1;0,95;0,8214299999999999;0,8214299999999999;0,81973;0,8788;0,8313;0,018330000000000003;0,03857;2,36006;0,97698;0,8934700000000001;0,74674;0,1056
laplace;e1_en;3;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8281700000000001;0,8884;0,83531;0,02645;0,054310000000000004;1,4042299999999999;0,9772299999999999;0,9035799999999999;0,75179;0,09589
laplace;e3_en;3;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8281700000000001;0,8884;0,83531;0,02645;0,054310000000000004;1,4042299999999999;0,9772299999999999;0,9035799999999999;0,75179;0,09589
laplace;em_en;3;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8281700000000001;0,8884;0,83531;0,02645;0,054310000000000004;1,4042299999999999;0,9772299999999999;0,9035799999999999;0,75179;0,09589
laplace;dedpul;4;2;1;0,95;0,8214299999999999;0,83891;0,8214299999999999;0,8736;0,8589100000000001;0,02146;0,041389999999999996;0,37706999999999996;0,9822;0,88295;0,78947;0,09879
laplace;random_dedpul;4;2;1;0,95;0,8214299999999999;0,83891;0,8214299999999999;0,8736;0,8589100000000001;0,02146;0,041389999999999996;0,37706999999999996;0,9822;0,88295;0,78947;0,09879
laplace;baseline_dedpul;4;2;1;0,95;0,8214299999999999;0,8214299999999999;0,80233;0,8724;0,8589100000000001;0,019790000000000002;0,04204;0,56562;0,9826299999999999;0,88126;0,7926300000000001;0,1173
laplace;e1_en;4;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8265;0,8824;0,8555799999999999;0,02595;0,05429;0,69355;0,9806;0,89389;0,77895;0,08992
laplace;e3_en;4;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8265;0,8824;0,8555799999999999;0,02595;0,05429;0,69355;0,9806;0,89389;0,77895;0,08992
laplace;em_en;4;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8265;0,8824;0,8555799999999999;0,02595;0,05429;0,69355;0,9806;0,89389;0,77895;0,08992
laplace;dedpul;5;2;1;0,95;0,8214299999999999;0,81657;0,8214299999999999;0,8908;0,8388700000000001;0,01646;0,03186;2,4958099999999996;0,97729;0,9061100000000001;0,75305;0,10607
laplace;random_dedpul;5;2;1;0,95;0,8214299999999999;0,81657;0,8214299999999999;0,8908;0,8388700000000001;0,01646;0,03186;2,4958099999999996;0,97729;0,9061100000000001;0,75305;0,10607
laplace;baseline_dedpul;5;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8236600000000001;0,8916;0,8385799999999999;0,01589;0,03007;2,4923;0,97731;0,90695;0,75347;0,10496
laplace;e1_en;5;2;1;0,95;0,8214299999999999;0,8214299999999999;0,83516;0,8868;0,8390200000000001;0,011609999999999999;0,02062;1,6853900000000002;0,9776299999999999;0,9014700000000001;0,75474;0,09591000000000001
laplace;e3_en;5;2;1;0,95;0,8214299999999999;0,8214299999999999;0,83516;0,8868;0,8390200000000001;0,011609999999999999;0,02062;1,6853900000000002;0,9776299999999999;0,9014700000000001;0,75474;0,09591000000000001
laplace;em_en;5;2;1;0,95;0,8214299999999999;0,8214299999999999;0,83516;0,8868;0,8390200000000001;0,011609999999999999;0,02062;1,6853900000000002;0,9776299999999999;0,9014700000000001;0,75474;0,09591000000000001
